"20%V - RawData"
"Wavelength nm.","Abs."
300.00000,3.982239
300.50000, 
301.00000,3.983124
301.50000, 
302.00000,3.967102
302.50000, 
303.00000,3.983566
303.50000, 
304.00000,3.969345
304.50000, 
305.00000,3.905075
305.50000, 
306.00000,3.988541
306.50000, 
307.00000,3.959122
307.50000, 
308.00000,3.952454
308.50000, 
309.00000,3.919907
309.50000, 
310.00000,3.856018
310.50000, 
311.00000,3.805023
311.50000, 
312.00000,3.934967
312.50000, 
313.00000,3.879425
313.50000, 
314.00000,3.975769
314.50000, 
315.00000,3.948868
315.50000, 
316.00000,3.843033
316.50000, 
317.00000,4.000000
317.50000, 
318.00000,3.899475
318.50000, 
319.00000,4.000000
319.50000, 
320.00000,3.991287
320.50000, 
321.00000,3.944687
321.50000, 
322.00000,3.990997
322.50000, 
323.00000,3.923630
323.50000, 
324.00000,3.980576
324.50000, 
325.00000,3.958664
325.50000, 
326.00000,3.984131
326.50000, 
327.00000,3.978531
327.50000, 
328.00000,3.860947
328.50000, 
329.00000,3.910385
329.50000, 
330.00000,3.714188
330.50000, 
331.00000,3.924789
331.50000, 
332.00000,3.868729
332.50000, 
333.00000,3.735855
333.50000, 
334.00000,3.847778
334.50000, 
335.00000,3.937531
335.50000, 
336.00000,3.833710
336.50000, 
337.00000,3.965164
337.50000, 
338.00000,3.789978
338.50000, 
339.00000,3.915482
339.50000, 
340.00000,3.944016
340.50000, 
341.00000,3.847275
341.50000, 
342.00000,3.843124
342.50000, 
343.00000,3.833466
343.50000, 
344.00000,3.940613
344.50000, 
345.00000,3.921310
345.50000, 
346.00000,3.882843
346.50000, 
347.00000,4.000000
347.50000, 
348.00000,3.943115
348.50000, 
349.00000,3.892303
349.50000, 
350.00000,3.909225
350.50000, 
351.00000,3.934982
351.50000, 
352.00000,3.861664
352.50000, 
353.00000,3.958954
353.50000, 
354.00000,3.942764
354.50000, 
355.00000,3.894302
355.50000, 
356.00000,3.815170
356.50000, 
357.00000,3.903595
357.50000, 
358.00000,3.807266
358.50000, 
359.00000,3.794876
359.50000, 
360.00000,3.687515
360.50000, 
361.00000,3.901810
361.50000, 
362.00000,3.953903
362.50000, 
363.00000,3.898712
363.50000, 
364.00000,3.916229
364.50000, 
365.00000,3.838211
365.50000, 
366.00000,3.832153
366.50000, 
367.00000,3.843903
367.50000, 
368.00000,3.899200
368.50000, 
369.00000,3.735855
369.50000, 
370.00000,3.801056
370.50000, 
371.00000,3.751251
371.50000, 
372.00000,3.862411
372.50000, 
373.00000,3.903839
373.50000, 
374.00000,3.978302
374.50000, 
375.00000,3.849243
375.50000, 
376.00000,3.822647
376.50000, 
377.00000,3.894928
377.50000, 
378.00000,3.828522
378.50000, 
379.00000,3.920181
379.50000, 
380.00000,3.857697
380.50000, 
381.00000,3.843018
381.50000, 
382.00000,3.513184
382.50000, 
383.00000,3.573181
383.50000, 
384.00000,3.475021
384.50000, 
385.00000,3.118271
385.50000, 
386.00000,2.853897
386.50000, 
387.00000,2.723175
387.50000, 
388.00000,2.586868
388.50000, 
389.00000,2.434952
389.50000, 
390.00000,2.302399
390.50000, 
391.00000,2.198593
391.50000, 
392.00000,2.104935
392.50000, 
393.00000,2.020782
393.50000, 
394.00000,1.947311
394.50000, 
395.00000,1.888901
395.50000, 
396.00000,1.841064
396.50000, 
397.00000,1.803940
