"0%H - RawData"
"Wavelength nm.","Abs."
300.00000,3.996872
300.50000, 
301.00000,3.955933
301.50000, 
302.00000,3.954376
302.50000, 
303.00000,3.968201
303.50000, 
304.00000,3.937027
304.50000, 
305.00000,4.000000
305.50000, 
306.00000,3.946609
306.50000, 
307.00000,3.876816
307.50000, 
308.00000,3.896271
308.50000, 
309.00000,3.984940
309.50000, 
310.00000,3.965424
310.50000, 
311.00000,3.888840
311.50000, 
312.00000,3.932251
312.50000, 
313.00000,3.931625
313.50000, 
314.00000,4.000000
314.50000, 
315.00000,3.973129
315.50000, 
316.00000,3.903610
316.50000, 
317.00000,3.777496
317.50000, 
318.00000,3.935059
318.50000, 
319.00000,3.996140
319.50000, 
320.00000,3.958176
320.50000, 
321.00000,3.905365
321.50000, 
322.00000,3.963623
322.50000, 
323.00000,3.995117
323.50000, 
324.00000,3.970840
324.50000, 
325.00000,3.926437
325.50000, 
326.00000,3.931931
326.50000, 
327.00000,3.959000
327.50000, 
328.00000,3.951584
328.50000, 
329.00000,3.970306
329.50000, 
330.00000,3.947632
330.50000, 
331.00000,3.966431
331.50000, 
332.00000,3.889511
332.50000, 
333.00000,3.945221
333.50000, 
334.00000,3.995285
334.50000, 
335.00000,3.963608
335.50000, 
336.00000,3.983109
336.50000, 
337.00000,3.936020
337.50000, 
338.00000,3.985489
338.50000, 
339.00000,4.000000
339.50000, 
340.00000,3.886551
340.50000, 
341.00000,3.957397
341.50000, 
342.00000,3.663971
342.50000, 
343.00000,3.943710
343.50000, 
344.00000,3.881943
344.50000, 
345.00000,3.858917
345.50000, 
346.00000,3.678360
346.50000, 
347.00000,3.846970
347.50000, 
348.00000,3.949081
348.50000, 
349.00000,3.946777
349.50000, 
350.00000,3.944611
350.50000, 
351.00000,3.944412
351.50000, 
352.00000,3.948761
352.50000, 
353.00000,3.952896
353.50000, 
354.00000,3.932785
354.50000, 
355.00000,3.894150
355.50000, 
356.00000,3.995590
356.50000, 
357.00000,3.913193
357.50000, 
358.00000,3.885681
358.50000, 
359.00000,3.975372
359.50000, 
360.00000,3.846024
360.50000, 
361.00000,3.844162
361.50000, 
362.00000,3.926193
362.50000, 
363.00000,4.000000
363.50000, 
364.00000,3.928406
364.50000, 
365.00000,3.731766
