"40%H2 - RawData"
"Wavelength nm.","Abs."
300.00000,3.965805
300.50000, 
301.00000,3.977661
301.50000, 
302.00000,3.968201
302.50000, 
303.00000,3.981125
303.50000, 
304.00000,3.956711
304.50000, 
305.00000,3.932953
305.50000, 
306.00000,3.929718
306.50000, 
307.00000,3.881485
307.50000, 
308.00000,3.991959
308.50000, 
309.00000,3.960617
309.50000, 
310.00000,3.941330
310.50000, 
311.00000,3.872894
311.50000, 
312.00000,3.978531
312.50000, 
313.00000,3.941864
313.50000, 
314.00000,3.962662
314.50000, 
315.00000,3.951233
315.50000, 
316.00000,3.909653
316.50000, 
317.00000,3.822281
317.50000, 
318.00000,3.859283
318.50000, 
319.00000,3.982986
319.50000, 
320.00000,3.964417
320.50000, 
321.00000,3.937347
321.50000, 
322.00000,3.986237
322.50000, 
323.00000,3.962875
323.50000, 
324.00000,3.952332
324.50000, 
325.00000,3.982986
325.50000, 
326.00000,3.929382
326.50000, 
327.00000,3.969162
327.50000, 
328.00000,4.000000
328.50000, 
329.00000,3.892822
329.50000, 
330.00000,3.960632
330.50000, 
331.00000,3.955231
331.50000, 
332.00000,3.911194
332.50000, 
333.00000,3.861313
333.50000, 
334.00000,3.929504
334.50000, 
335.00000,3.880096
335.50000, 
336.00000,3.906967
336.50000, 
337.00000,3.886093
337.50000, 
338.00000,3.872757
338.50000, 
339.00000,3.925720
339.50000, 
340.00000,3.803101
340.50000, 
341.00000,3.794815
341.50000, 
342.00000,3.672058
342.50000, 
343.00000,3.971329
343.50000, 
344.00000,3.985947
344.50000, 
345.00000,3.992371
345.50000, 
346.00000,3.975220
346.50000, 
347.00000,3.987289
347.50000, 
348.00000,3.865646
348.50000, 
349.00000,3.833694
349.50000, 
350.00000,3.957825
350.50000, 
351.00000,3.988586
351.50000, 
352.00000,3.898026
352.50000, 
353.00000,3.926987
353.50000, 
354.00000,3.879379
354.50000, 
355.00000,3.893173
355.50000, 
356.00000,3.941818
356.50000, 
357.00000,3.981262
357.50000, 
358.00000,3.870453
358.50000, 
359.00000,3.924240
359.50000, 
360.00000,3.957901
360.50000, 
361.00000,3.950699
361.50000, 
362.00000,3.949402
362.50000, 
363.00000,4.000000
363.50000, 
364.00000,3.876923
364.50000, 
365.00000,3.936661
365.50000, 
366.00000,3.958145
366.50000, 
367.00000,3.917526
367.50000, 
368.00000,3.884750
368.50000, 
369.00000,3.966599
369.50000, 
370.00000,3.990204
370.50000, 
371.00000,3.931763
371.50000, 
372.00000,3.912262
372.50000, 
373.00000,3.902374
373.50000, 
374.00000,3.849670
374.50000, 
375.00000,3.722641
375.50000, 
376.00000,3.872498
376.50000, 
377.00000,3.785339
377.50000, 
378.00000,3.939987
378.50000, 
379.00000,3.881592
379.50000, 
380.00000,3.930222
380.50000, 
381.00000,3.934128
381.50000, 
382.00000,3.431427
382.50000, 
383.00000,3.176163
383.50000, 
384.00000,2.947861
384.50000, 
385.00000,2.726929
385.50000, 
386.00000,2.508698
386.50000, 
387.00000,2.331726
387.50000, 
388.00000,2.156876
388.50000, 
389.00000,2.003967
389.50000, 
390.00000,1.862366
390.50000, 
391.00000,1.736267
391.50000, 
392.00000,1.628418
392.50000, 
393.00000,1.529938
393.50000, 
394.00000,1.436630
394.50000, 
395.00000,1.356247
395.50000, 
396.00000,1.284790
396.50000, 
397.00000,1.219803
397.50000, 
398.00000,1.164063
398.50000, 
399.00000,1.114716
399.50000, 
