"20% H - RawData"
"Wavelength nm.","Abs."
300.00000,4.000000
300.50000, 
301.00000,3.904541
301.50000, 
302.00000,3.909149
302.50000, 
303.00000,4.000000
303.50000, 
304.00000,4.000000
304.50000, 
305.00000,3.994293
305.50000, 
306.00000,4.000000
306.50000, 
307.00000,4.000000
307.50000, 
308.00000,3.996750
308.50000, 
309.00000,3.979980
309.50000, 
310.00000,3.988297
310.50000, 
311.00000,3.926178
311.50000, 
312.00000,3.896500
312.50000, 
313.00000,3.991577
313.50000, 
314.00000,3.927765
314.50000, 
315.00000,3.742065
315.50000, 
316.00000,4.000000
316.50000, 
317.00000,4.000000
317.50000, 
318.00000,3.956985
318.50000, 
319.00000,3.955490
319.50000, 
320.00000,3.958832
320.50000, 
321.00000,3.977554
321.50000, 
322.00000,4.000000
322.50000, 
323.00000,3.978073
323.50000, 
324.00000,4.000000
324.50000, 
325.00000,4.000000
325.50000, 
326.00000,3.973526
326.50000, 
327.00000,3.945328
327.50000, 
328.00000,3.891632
328.50000, 
329.00000,3.997452
329.50000, 
330.00000,4.000000
330.50000, 
331.00000,4.000000
331.50000, 
332.00000,4.000000
332.50000, 
333.00000,4.000000
333.50000, 
334.00000,3.923004
334.50000, 
335.00000,3.927673
335.50000, 
336.00000,3.975098
336.50000, 
337.00000,3.780609
337.50000, 
338.00000,3.966721
338.50000, 
339.00000,3.918060
339.50000, 
340.00000,3.798904
340.50000, 
341.00000,3.910049
341.50000, 
342.00000,4.000000
342.50000, 
343.00000,3.960846
343.50000, 
344.00000,4.000000
344.50000, 
345.00000,3.983093
345.50000, 
346.00000,3.965820
346.50000, 
347.00000,3.970535
347.50000, 
348.00000,3.918427
348.50000, 
349.00000,3.977844
349.50000, 
350.00000,3.952377
350.50000, 
351.00000,4.000000
351.50000, 
352.00000,3.989731
352.50000, 
353.00000,3.932098
353.50000, 
354.00000,3.974777
354.50000, 
355.00000,3.976715
355.50000, 
356.00000,3.920074
356.50000, 
357.00000,3.910355
357.50000, 
358.00000,3.977219
358.50000, 
359.00000,3.978348
359.50000, 
360.00000,3.867065
360.50000, 
361.00000,3.901703
361.50000, 
362.00000,3.971710
362.50000, 
363.00000,3.878967
363.50000, 
364.00000,3.970001
364.50000, 
365.00000,3.979782
365.50000, 
366.00000,3.908020
366.50000, 
367.00000,3.980774
367.50000, 
368.00000,3.993835
368.50000, 
369.00000,3.835571
369.50000, 
370.00000,3.998337
370.50000, 
371.00000,3.933960
371.50000, 
372.00000,3.962753
372.50000, 
373.00000,3.943954
373.50000, 
374.00000,3.850601
374.50000, 
375.00000,3.873779
375.50000, 
376.00000,3.597366
376.50000, 
377.00000,3.436432
377.50000, 
378.00000,3.168976
378.50000, 
379.00000,2.866211
379.50000, 
380.00000,2.682144
380.50000, 
381.00000,2.492096
381.50000, 
382.00000,2.309067
382.50000, 
383.00000,2.139542
383.50000, 
384.00000,1.993607
384.50000, 
385.00000,1.867416
385.50000, 
386.00000,1.751801
386.50000, 
387.00000,1.656326
387.50000, 
388.00000,1.566528
388.50000, 
389.00000,1.484344
389.50000, 
390.00000,1.411575
390.50000, 
391.00000,1.347809
391.50000, 
392.00000,1.292542
392.50000, 
393.00000,1.245193
393.50000, 
394.00000,1.205139
394.50000, 
395.00000,1.173477
395.50000, 
396.00000,1.145477
396.50000, 
397.00000,1.122818
397.50000, 
398.00000,1.105087
398.50000, 
399.00000,1.090897
399.50000, 
400.00000,1.080231
400.50000, 
401.00000,1.072174
401.50000, 
402.00000,1.066498
402.50000, 
403.00000,1.062592
403.50000, 
404.00000,1.060638
404.50000, 
405.00000,1.059540
405.50000, 
406.00000,1.059555
406.50000, 
407.00000,1.060120
407.50000, 
408.00000,1.061310
408.50000, 
409.00000,1.063049
409.50000, 
410.00000,1.065689
410.50000, 
411.00000,1.068329
411.50000, 
412.00000,1.071701
412.50000, 
413.00000,1.075378
413.50000, 
414.00000,1.078506
414.50000, 
415.00000,1.082581
415.50000, 
416.00000,1.085861
416.50000, 
417.00000,1.090378
417.50000, 
418.00000,1.094925
418.50000, 
419.00000,1.099457
419.50000, 
420.00000,1.104111
420.50000, 
421.00000,1.109024
421.50000, 
422.00000,1.114151
422.50000, 
423.00000,1.119934
423.50000, 
424.00000,1.125275
424.50000, 
425.00000,1.130844
425.50000, 
426.00000,1.136734
426.50000, 
427.00000,1.141937
427.50000, 
428.00000,1.147858
428.50000, 
429.00000,1.153625
429.50000, 
430.00000,1.159653
430.50000, 
431.00000,1.165482
431.50000, 
432.00000,1.171677
432.50000, 
433.00000,1.177994
433.50000, 
434.00000,1.184128
434.50000, 
