"20% Compression V - RawData"
"Wavelength nm.","Abs."
300.00000,3.999588
300.50000, 
301.00000,4.000000
301.50000, 
302.00000,3.981049
302.50000, 
303.00000,3.999237
303.50000, 
304.00000,3.977707
304.50000, 
305.00000,3.995132
305.50000, 
306.00000,3.907547
306.50000, 
307.00000,3.966049
307.50000, 
308.00000,3.977737
308.50000, 
309.00000,4.000000
309.50000, 
310.00000,3.988480
310.50000, 
311.00000,4.000000
311.50000, 
312.00000,3.884415
312.50000, 
313.00000,3.973297
313.50000, 
314.00000,3.996048
314.50000, 
315.00000,3.987442
315.50000, 
316.00000,3.971100
316.50000, 
317.00000,3.948364
317.50000, 
318.00000,3.972336
318.50000, 
319.00000,3.956039
319.50000, 
320.00000,3.940140
320.50000, 
321.00000,3.983826
321.50000, 
322.00000,3.971512
322.50000, 
323.00000,4.000000
323.50000, 
324.00000,3.993256
324.50000, 
325.00000,4.000000
325.50000, 
326.00000,3.943054
326.50000, 
327.00000,3.971191
327.50000, 
328.00000,3.985291
328.50000, 
329.00000,3.991470
329.50000, 
330.00000,3.953201
330.50000, 
331.00000,3.996780
331.50000, 
332.00000,3.954163
332.50000, 
333.00000,3.991882
333.50000, 
334.00000,3.890274
334.50000, 
335.00000,3.953720
335.50000, 
336.00000,3.984009
336.50000, 
337.00000,3.984009
337.50000, 
338.00000,3.946198
338.50000, 
339.00000,3.976166
339.50000, 
340.00000,3.903137
340.50000, 
341.00000,3.898758
341.50000, 
342.00000,3.959717
342.50000, 
343.00000,3.993851
343.50000, 
344.00000,4.000000
344.50000, 
345.00000,4.000000
345.50000, 
346.00000,3.980225
346.50000, 
347.00000,3.994919
347.50000, 
348.00000,3.977631
348.50000, 
349.00000,4.000000
349.50000, 
350.00000,3.989487
350.50000, 
351.00000,3.978027
351.50000, 
352.00000,4.000000
352.50000, 
353.00000,3.989700
353.50000, 
354.00000,3.965683
354.50000, 
355.00000,3.985016
355.50000, 
356.00000,3.984756
356.50000, 
357.00000,3.866531
357.50000, 
358.00000,3.866623
358.50000, 
359.00000,3.962433
359.50000, 
360.00000,3.906876
360.50000, 
361.00000,3.932999
361.50000, 
362.00000,3.925003
362.50000, 
363.00000,3.910156
363.50000, 
364.00000,3.855240
364.50000, 
365.00000,3.916992
365.50000, 
366.00000,3.961624
366.50000, 
367.00000,3.987595
367.50000, 
368.00000,3.963806
368.50000, 
369.00000,3.870789
369.50000, 
370.00000,4.000000
