"40% V - RawData"
"Wavelength nm.","Abs."
300.00000,4.000000
300.50000, 
301.00000,3.995667
301.50000, 
302.00000,4.000000
302.50000, 
303.00000,3.992233
303.50000, 
304.00000,4.000000
304.50000, 
305.00000,3.996933
305.50000, 
306.00000,3.980804
306.50000, 
307.00000,4.000000
307.50000, 
308.00000,3.948166
308.50000, 
309.00000,4.000000
309.50000, 
310.00000,4.000000
310.50000, 
311.00000,3.991867
311.50000, 
312.00000,4.000000
312.50000, 
313.00000,3.918228
313.50000, 
314.00000,3.918060
314.50000, 
315.00000,3.991211
315.50000, 
316.00000,4.000000
316.50000, 
317.00000,3.976318
317.50000, 
318.00000,3.956848
318.50000, 
319.00000,4.000000
319.50000, 
320.00000,4.000000
320.50000, 
321.00000,3.979736
321.50000, 
322.00000,3.999847
322.50000, 
323.00000,3.982712
323.50000, 
324.00000,3.952377
324.50000, 
325.00000,3.918579
325.50000, 
326.00000,3.963882
326.50000, 
327.00000,4.000000
327.50000, 
328.00000,3.967407
328.50000, 
329.00000,3.987015
329.50000, 
330.00000,4.000000
330.50000, 
331.00000,3.948273
331.50000, 
332.00000,3.996246
332.50000, 
333.00000,3.921570
333.50000, 
334.00000,3.873016
334.50000, 
335.00000,3.942795
335.50000, 
336.00000,4.000000
336.50000, 
337.00000,3.974106
337.50000, 
338.00000,3.993835
338.50000, 
339.00000,3.993698
339.50000, 
340.00000,3.978363
340.50000, 
341.00000,3.966095
341.50000, 
342.00000,3.926666
342.50000, 
343.00000,4.000000
343.50000, 
344.00000,4.000000
344.50000, 
345.00000,3.980164
345.50000, 
346.00000,3.928177
346.50000, 
347.00000,3.951797
347.50000, 
348.00000,3.984665
348.50000, 
349.00000,3.995392
349.50000, 
350.00000,3.958145
350.50000, 
351.00000,4.000000
351.50000, 
352.00000,3.985046
352.50000, 
353.00000,4.000000
353.50000, 
354.00000,3.948944
354.50000, 
355.00000,4.000000
355.50000, 
356.00000,3.965851
356.50000, 
357.00000,4.000000
357.50000, 
358.00000,3.988708
358.50000, 
359.00000,3.972626
359.50000, 
360.00000,4.000000
360.50000, 
361.00000,4.000000
361.50000, 
362.00000,3.956680
362.50000, 
363.00000,4.000000
363.50000, 
364.00000,3.990738
364.50000, 
365.00000,3.962784
365.50000, 
366.00000,3.960175
366.50000, 
367.00000,4.000000
367.50000, 
368.00000,3.984344
368.50000, 
369.00000,4.000000
369.50000, 
370.00000,3.961105
370.50000, 
371.00000,4.000000
371.50000, 
372.00000,4.000000
372.50000, 
373.00000,3.960419
373.50000, 
374.00000,3.878433
374.50000, 
375.00000,3.822357
375.50000, 
376.00000,3.716949
376.50000, 
377.00000,3.399796
377.50000, 
378.00000,3.234528
378.50000, 
379.00000,2.892059
379.50000, 
380.00000,2.718323
380.50000, 
381.00000,2.493698
381.50000, 
382.00000,2.315018
382.50000, 
383.00000,2.149368
383.50000, 
384.00000,2.009705
384.50000, 
385.00000,1.883621
385.50000, 
386.00000,1.774612
386.50000, 
387.00000,1.678955
387.50000, 
388.00000,1.598236
388.50000, 
389.00000,1.527237
389.50000, 
390.00000,1.467529
390.50000, 
391.00000,1.418594
391.50000, 
392.00000,1.378571
392.50000, 
393.00000,1.345963
393.50000, 
394.00000,1.317932
394.50000, 
395.00000,1.295303
395.50000, 
396.00000,1.273804
396.50000, 
397.00000,1.253891
397.50000, 
398.00000,1.235992
398.50000, 
399.00000,1.219147
399.50000, 
400.00000,1.204147
400.50000, 
401.00000,1.190094
401.50000, 
402.00000,1.178131
402.50000, 
403.00000,1.168350
403.50000, 
404.00000,1.159805
404.50000, 
405.00000,1.152313
405.50000, 
406.00000,1.145935
406.50000, 
407.00000,1.140564
407.50000, 
408.00000,1.135941
408.50000, 
409.00000,1.132690
409.50000, 
410.00000,1.129349
410.50000, 
411.00000,1.127274
411.50000, 
412.00000,1.125519
412.50000, 
413.00000,1.124893
413.50000, 
414.00000,1.124023
414.50000, 
415.00000,1.123672
415.50000, 
416.00000,1.123642
416.50000, 
417.00000,1.124954
417.50000, 
418.00000,1.125885
418.50000, 
419.00000,1.126816
419.50000, 
420.00000,1.127304
420.50000, 
421.00000,1.128876
421.50000, 
422.00000,1.130280
422.50000, 
423.00000,1.131958
423.50000, 
424.00000,1.133926
424.50000, 
425.00000,1.136368
425.50000, 
426.00000,1.138565
426.50000, 
427.00000,1.140961
427.50000, 
428.00000,1.143600
428.50000, 
429.00000,1.146057
429.50000, 
430.00000,1.148926
430.50000, 
431.00000,1.152008
431.50000, 
432.00000,1.155045
432.50000, 
433.00000,1.158035
433.50000, 
434.00000,1.161255
434.50000, 
